Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
9531	20	144.947		1.17	1	 0.0186492	 3.42612	-31063.6	 2.20070	 21.7	 15531.8	 15535.2	0.994
9532	20	145.109	i01056Gh		1								1.000
9533	20	145.109	i53061Gb		1								1.000
9534	20	145.109	i51994Gb		1								1.000
9535	20	145.109	i52955Gb		1								1.000
9536	20	146.109		0.70	1	-0.0223738	 1.63057	-167.733	 2.42515	 13.7	 83.8552	 85.5082	0.964
9537	20	147.109		0.70	1	-0.0436717	 1.97378	-204.021	 2.42896	 13.6	 101.989	 104.006	0.936
9538	20	148.109		0.68	1	-0.0577299	 2.33637	-244.498	 2.43821	 13.2	 122.220	 124.614	0.917
9539	20	149.109		0.64	1	-0.0515829	 2.63095	-278.217	 2.45677	 12.6	 139.083	 141.765	0.905
9540	20	150.109		0.58	1	-0.00452271	 2.66433	-275.707	 2.48840	 11.4	 137.851	 140.520	0.902
9541	20	151.109		0.50	1	 0.0986318	 2.18628	-185.149	 2.53083	  9.9	 92.6240	 94.7117	0.907
9542	20	152.109		0.43	1	 0.236720	 1.17474	 43.0196	 2.57018	  8.5	-21.3915	-20.4534	0.919
9543	20	153.109		0.39	1	 0.355451	 0.0164337	 460.610	 2.59114	  7.8	-230.127	-230.466	0.940
9544	20	154.109		0.38	1	 0.422962	-0.886398	 1537.44	 2.59277	  7.7	-768.511	-769.820	0.969
9545	20	154.921	i09284Gh		1								0.999
9546	20	155.921		0.80	1	-0.00909038	 16.8596	-22287.7	 2.37762	 15.4	 11143.9	 11160.7	0.968
9547	20	156.921		0.80	1	-0.00618960	 7.80738	-6551.72	 2.37762	 15.4	 3275.86	 3283.67	0.955
9548	20	157.921		0.80	1	-0.00353759	 4.79157	-3928.48	 2.37762	 15.4	 1964.24	 1969.04	0.960
9549	20	158.921		0.80	1	-0.00113429	 3.28487	-5023.30	 2.37762	 15.4	 2511.65	 2514.94	0.982
9550	20	159.433	i56913Gb		1								1.000
9551	20	160.433		0.76	1	-0.0168380	 1.47993	-6.04406	 2.39703	 14.7	 3.01361	 4.51038	0.963
9552	20	161.433		0.76	1	-0.0319457	 1.48081	-2.28521	 2.39805	 14.7	 1.12663	 2.63939	0.930
9553	20	162.433		0.75	1	-0.0451118	 1.48009	-1.02621	 2.39981	 14.6	 0.490547	 2.01575	0.903
9554	20	163.433		0.75	1	-0.0561420	 1.47769	-0.393041	 2.40233	 14.5	 0.168449	 1.70229	0.881
9555	20	164.433		0.74	1	-0.0648656	 1.47358	-0.0110019	 2.40563	 14.4	-0.0269319	 1.51151	0.864
9556	20	165.433		0.73	1	-0.0711425	 1.46773	 0.244750	 2.40972	 14.2	-0.157946	 1.38093	0.852
9557	20	166.433		0.72	1	-0.0748681	 1.46017	 0.427679	 2.41460	 14.1	-0.251273	 1.28376	0.845
9558	20	167.433		0.71	1	-0.0759784	 1.45093	 0.564493	 2.42023	 13.9	-0.320236	 1.20667	0.843
9559	20	168.433		0.70	1	-0.0744525	 1.44009	 0.670030	 2.42660	 13.6	-0.372241	 1.14230	0.846
9560	20	169.433		0.69	1	-0.0703139	 1.42775	 0.753200	 2.43365	 13.4	-0.411757	 1.08631	0.854
9561	20	170.433		0.67	1	-0.0636296	 1.41403	 0.819696	 2.44133	 13.1	-0.441663	 1.03599	0.867
9562	20	171.433		0.66	1	-0.0545078	 1.39907	 0.873342	 2.44956	 12.8	-0.463925	 0.989652	0.885
9563	20	172.433		0.64	1	-0.0430935	 1.38304	 0.916821	 2.45827	 12.5	-0.479957	 0.946172	0.907
9564	20	173.433		0.62	1	-0.0295630	 1.36610	 0.952088	 2.46739	 12.2	-0.490825	 0.904833	0.935
9565	20	174.433		0.60	1	-0.0141175	 1.34843	 0.980614	 2.47683	 11.9	-0.497366	 0.865178	0.969
9566	20	175.263	i48203Gh	0.59	1	 0.00000	 1.33333	 1.00000	 2.48485	 11.6	-0.500000	 0.833333	1.000
9567	20	175.263	i09234Gh	0.59	1	 0.00000	 1.33333	 1.00000	 2.48485	 11.6	-0.500000	 0.833333	1.000
9568	20	176.263		0.55	1	-0.0280839	 1.32412	 0.998792	 2.50269	 10.9	-0.513438	 0.838762	0.965
9569	20	177.263		0.51	1	-0.0209422	 1.30619	 0.989007	 2.52757	 10.0	-0.504975	 0.822158	0.941
9570	20	178.263		0.46	1	 0.0103027	 1.28791	 0.965285	 2.55391	  9.1	-0.477491	 0.800112	0.927
9571	20	179.263		0.41	1	 0.0528371	 1.27569	 0.927430	 2.57717	  8.3	-0.437296	 0.785560	0.923
9572	20	180.263		0.38	1	 0.0962074	 1.27268	 0.880784	 2.59455	  7.7	-0.392288	 0.784183	0.930
9573	20	181.263		0.36	1	 0.133949	 1.27818	 0.835877	 2.60505	  7.3	-0.350964	 0.793270	0.948
9574	20	182.263		0.35	1	 0.164078	 1.28781	 0.806215	 2.60953	  7.1	-0.321069	 0.802660	0.975
9575	20	182.300	i00614Gh	0.35	1	 0.165064	 1.28816	 0.805576	 2.60961	  7.1	-0.320256	 0.802837	0.976
9576	20	183.300		0.29	1	 0.218178	 1.28186	 0.804526	 2.64705	  5.8	-0.293174	 0.770508	0.944
9577	20	184.300		0.21	1	 0.307591	 1.25508	 0.803878	 2.68842	  4.3	-0.248143	 0.699341	0.923
9578	20	185.300		0.14	1	 0.429296	 1.20715	 0.803656	 2.72916	  2.9	-0.187180	 0.590675	0.911
9579	20	186.300		0.08	1	 0.570126	 1.14279	 0.803774	 2.76398	  1.6	-0.116824	 0.455842	0.911
9580	20	187.300		0.04	1	 0.711952	 1.07083	 0.804057	 2.78891	  0.7	-0.0460525	 0.312823	0.920
9581	20	188.300		0.01	1	 0.838776	 1.00064	 0.804310	 2.80272	  0.3	 0.0172330	 0.179101	0.940
9582	20	189.298	i09193Gh	0.01	1	 0.941355	 0.939059	 0.804390	 2.80669	  0.1	 0.0684825	 0.0661866	0.971
9583	20	190.298		0.01	1	 0.962864	 0.925767	 0.803793	 2.80645	  0.1	 0.0795353	 0.0424380	0.947
9584	20	191.298		0.01	1	 0.984643	 0.911972	 0.803298	 2.80583	  0.1	 0.0906726	 0.0180017	0.944
9585	20	192.298		0.01	1	 1.00010	 0.901944	 0.802875	 2.80500	  0.2	 0.0986106	 0.000458696	0.964
9586	20	192.609	i09201Gh	0.01	1	 1.00307	 0.899965	 0.802756	 2.80474	  0.2	 0.100156	-0.00294602	0.974
9587	20	193.609		0.00	1	 0.966563	 0.881681	 0.890324	 2.80860	  0.0	 0.0381197	-0.0467627	0.945
9588	20	194.609		0.00	1	 0.928452	 0.860084	 0.984115	 2.80770	  0.1	-0.0278313	-0.0961994	0.924
9589	20	195.609		0.01	1	 0.888959	 0.836289	 1.08151	 2.80162	  0.3	-0.0962731	-0.148943	0.911
9590	20	196.609		0.03	1	 0.848230	 0.811819	 1.17923	 2.79028	  0.7	-0.165498	-0.201910	0.907
9591	20	197.609		0.06	1	 0.806415	 0.788374	 1.27375	 2.77391	  1.3	-0.233667	-0.251708	0.912
9592	20	198.609		0.10	1	 0.763774	 0.767515	 1.36176	 2.75307	  2.0	-0.298993	-0.295253	0.925
9593	20	199.609		0.14	1	 0.720764	 0.750385	 1.44060	 2.72857	  2.9	-0.359920	-0.330298	0.946
9594	20	200.609		0.19	1	 0.678054	 0.737566	 1.50855	 2.70132	  3.9	-0.415247	-0.355736	0.976
9595	20	200.890	i41670Gh	0.20	1	 0.666217	 0.734754	 1.52555	 2.69330	  4.2	-0.429669	-0.361132	0.986
9596	20	201.890		0.23	1	 0.546118	 0.794814	 1.54151	 2.67863	  4.7	-0.497696	-0.248999	0.959
9597	20	202.890		0.28	1	 0.412427	 0.855475	 1.55641	 2.65270	  5.6	-0.571990	-0.128942	0.946
9598	20	203.890		0.34	1	 0.272333	 0.912211	 1.57078	 2.61535	  6.9	-0.649224	-0.00934519	0.949
9599	20	204.890		0.43	1	 0.134731	 0.960710	 1.58497	 2.56795	  8.6	-0.725120	 0.100859	0.966
9600	20	205.890		0.53	1	 0.00845225	 0.997817	 1.59900	 2.51322	 10.6	-0.795275	 0.194090	0.997
9601	20	205.962	i46765Gh	0.54	1	 0.00000	 1.00000	 1.60000	 2.50909	 10.7	-0.800000	 0.200000	1.000
9602	20	205.962	i20939Gh	0.54	1	 0.00000	 1.00000	 1.60000	 2.50909	 10.7	-0.800000	 0.200000	1.000
9603	20	206.962		0.63	1	-0.0123582	 0.957608	 1.78948	 2.46367	 12.3	-0.900919	 0.0690475	0.969
9604	20	207.962		0.72	1	-0.0382270	 0.952782	 1.92482	 2.41712	 14.0	-0.981522	 0.00948695	0.955
9605	20	208.962		0.79	1	-0.0503757	 0.971066	 1.99160	 2.38281	 15.2	-1.02099	 0.000456084	0.959
9606	20	209.962		0.82	1	-0.0237238	 0.989334	 2.01071	 2.36569	 15.8	-1.01722	-0.00415892	0.981
9607	20	210.466	i09277Gh	0.83	1	 0.00819766	 0.991752	 2.01230	 2.36355	 15.9	-1.00205	-0.0184951	0.998
9608	20	211.466		0.76	1	 0.00890437	 1.00149	 1.90803	 2.39671	 14.7	-0.949564	 0.0430199	0.971
9609	20	212.466		0.69	1	 0.00988599	 1.03297	 1.76720	 2.43157	 13.5	-0.878659	 0.144428	0.969
9610	20	213.466		0.63	1	 0.0112200	 1.07762	 1.61977	 2.46176	 12.4	-0.804277	 0.262120	0.993
9611	20	213.499	i14155Gh	0.63	1	 0.0112716	 1.07918	 1.61512	 2.46263	 12.4	-0.801924	 0.265989	0.994
9612	20	214.499		0.63	1	 0.0108861	 1.07922	 1.61585	 2.46277	 12.4	-0.802483	 0.265853	0.963
9613	20	215.499		0.63	1	 0.0109339	 1.07904	 1.61638	 2.46291	 12.3	-0.802722	 0.265385	0.948
9614	20	216.499		0.63	1	 0.0114142	 1.07864	 1.61669	 2.46305	 12.3	-0.802640	 0.264588	0.950
9615	20	217.499		0.63	1	 0.0123253	 1.07803	 1.61680	 2.46319	 12.3	-0.802238	 0.263465	0.969
9616	20	218.150	i49533Gh	0.63	1	 0.0131484	 1.07751	 1.61676	 2.46328	 12.3	-0.801804	 0.262562	0.990
9617	20	219.150		0.63	1	 0.0129062	 1.07793	 1.61598	 2.46336	 12.3	-0.801537	 0.263490	0.976
9618	20	219.632	i50973Gb	0.63	1	 0.0129433	 1.07806	 1.61553	 2.46340	 12.3	-0.801294	 0.263820	0.989
9619	20	219.632	i50481Gb	0.63	1	 0.0129433	 1.07806	 1.61553	 2.46340	 12.3	-0.801294	 0.263820	0.989
9620	20	220.632		0.59	1	 0.0412118	 1.08335	 1.60126	 2.48395	 11.6	-0.780023	 0.262116	0.953
9621	20	221.632		0.55	1	 0.0757039	 1.08541	 1.58459	 2.50576	 10.8	-0.754445	 0.255264	0.924
9622	20	222.632		0.50	1	 0.115952	 1.08380	 1.56596	 2.52849	 10.0	-0.725003	 0.242846	0.903
9623	20	223.632		0.46	1	 0.161180	 1.07828	 1.54574	 2.55170	  9.2	-0.692279	 0.224822	0.888
9624	20	224.632		0.42	1	 0.210325	 1.06889	 1.52425	 2.57493	  8.4	-0.656964	 0.201602	0.880
9625	20	225.632		0.38	1	 0.262114	 1.05597	 1.50172	 2.59776	  7.6	-0.619804	 0.174049	0.880
9626	20	226.632		0.33	1	 0.315167	 1.04013	 1.47827	 2.61976	  6.8	-0.581553	 0.143405	0.886
9627	20	227.632		0.30	1	 0.368126	 1.02218	 1.45396	 2.64060	  6.0	-0.542919	 0.111140	0.899
9628	20	228.632		0.26	1	 0.419772	 1.00306	 1.42883	 2.66003	  5.3	-0.504528	 0.0787628	0.918
9629	20	229.632		0.23	1	 0.469116	 0.983659	 1.40292	 2.67790	  4.7	-0.466900	 0.0476427	0.945
9630	20	230.258	i09322Gh	0.21	1	 0.498504	 0.971728	 1.38634	 2.68825	  4.3	-0.443921	 0.0293034	0.966
9631	21	0.000	i13885Gh	0.61	1	-0.0300444	 1.22383	 1.31330	 2.47499	 11.9	-0.671674	 0.582201	0.942
9632	21	1.000		0.61	1	-0.0360333	 1.22117	 1.32283	 2.47504	 11.9	-0.679432	 0.577767	0.908
9633	21	2.000		0.61	1	-0.0420268	 1.21833	 1.33408	 2.47471	 11.9	-0.688054	 0.572303	0.877
9634	21	3.000		0.61	1	-0.0480388	 1.21539	 1.34720	 2.47398	 12.0	-0.697619	 0.565813	0.849
9635	21	4.000		0.61	1	-0.0540745	 1.21242	 1.36233	 2.47285	 12.0	-0.708202	 0.558295	0.823
9636	21	5.000		0.61	1	-0.0601281	 1.20948	 1.37963	 2.47132	 12.0	-0.719877	 0.549734	0.800
9637	21	6.000		0.62	1	-0.0661814	 1.20664	 1.39925	 2.46941	 12.1	-0.732718	 0.540100	0.780
9638	21	7.000		0.62	1	-0.0722021	 1.20393	 1.42139	 2.46712	 12.2	-0.746797	 0.529339	0.762
9639	21	8.000		0.63	1	-0.0781430	 1.20142	 1.44624	 2.46447	 12.3	-0.762190	 0.517374	0.747
9640	21	9.000		0.63	1	-0.0839404	 1.19913	 1.47402	 2.46149	 12.4	-0.778980	 0.504093	0.735
9641	21	10.000		0.64	1	-0.0895139	 1.19709	 1.50502	 2.45821	 12.5	-0.797267	 0.489340	0.725
9642	21	11.000		0.65	1	-0.0947660	 1.19531	 1.53957	 2.45466	 12.6	-0.817167	 0.472912	0.718
9643	21	12.000		0.65	1	-0.0995827	 1.19379	 1.57809	 2.45089	 12.8	-0.838837	 0.454540	0.714
9644	21	13.000		0.66	1	-0.103834	 1.19252	 1.62112	 2.44694	 12.9	-0.862479	 0.433879	0.712
9645	21	14.000		0.67	1	-0.107377	 1.19148	 1.66937	 2.44288	 13.1	-0.888373	 0.410483	0.713
9646	21	15.000		0.68	1	-0.110056	 1.19063	 1.72375	 2.43875	 13.2	-0.916905	 0.383777	0.716
9647	21	16.000		0.68	1	-0.111709	 1.18993	 1.78553	 2.43464	 13.4	-0.948619	 0.353020	0.722
9648	21	17.000		0.69	1	-0.112168	 1.18935	 1.85640	 2.43061	 13.5	-0.984284	 0.317237	0.730
9649	21	18.000		0.70	1	-0.111269	 1.18887	 1.93873	 2.42673	 13.6	-1.02500	 0.275139	0.741
9650	21	19.000		0.71	1	-0.108853	 1.18847	 2.03585	 2.42311	 13.8	-1.07235	 0.224975	0.755
9651	21	20.000		0.71	1	-0.104778	 1.18822	 2.15256	 2.41982	 13.9	-1.12867	 0.164323	0.771
9652	21	21.000		0.72	1	-0.0989194	 1.18824	 2.29592	 2.41697	 14.0	-1.19742	 0.0897451	0.790
9653	21	22.000		0.72	1	-0.0911817	 1.18889	 2.47640	 2.41468	 14.1	-1.28379	-0.00371585	0.812
9654	21	23.000		0.73	1	-0.0815035	 1.19091	 2.70959	 2.41308	 14.1	-1.39555	-0.123134	0.836
9655	21	24.000		0.73	1	-0.0698651	 1.19598	 3.01630	 2.41241	 14.1	-1.54308	-0.277238	0.863
9656	21	25.000		0.73	1	-0.0562958	 1.20857	 3.40450	 2.41303	 14.1	-1.73040	-0.465535	0.893
9657	21	26.000		0.72	1	-0.0408761	 1.24378	 3.65479	 2.41568	 14.0	-1.84783	-0.563179	0.926
9658	21	27.000		0.72	1	-0.0233862	 1.38440	-0.573527	 2.41858	 13.9	 0.275070	 1.68286	0.962
9659	21	27.866	i13835Gh	0.88	1	-1.33574e-19	 1.42857	-48.2701	 2.33766	 16.8	 24.1351	 25.5636	0.995
9660	21	28.866		0.88	1	-0.000145157	 1.43627	-73.2044	 2.33766	 16.8	 36.6021	 38.0385	0.985
9661	21	29.372	i13849Gh	0.88	1	 4.88361e-19	 1.42857	-98.0766	 2.33766	 16.8	 49.0383	 50.4669	0.998
9662	21	29.487	i13839Gh	0.88	1	-3.43887e-19	 1.42857	-106.476	 2.33766	 16.8	 53.2382	 54.6668	0.995
9663	21	30.487		0.88	1	-9.92195e-05	 1.45792	-426.299	 2.33766	 16.8	 213.150	 214.608	0.989
9664	21	30.829	i13870Gh		1								1.000
9665	21	30.829	i18160Gh		1								1.000
9666	21	31.829		0.71	1	-0.000523531	 0.558547	 1118.45	 2.42424	 13.7	-559.225	-558.666	0.969
9667	21	32.829		0.71	1	-0.00237104	 2.74569	-1424.15	 2.42424	 13.7	 712.074	 714.822	0.956
9668	21	33.829		0.71	1	-0.000663562	 0.552535	 884.447	 2.42424	 13.7	-442.224	-441.671	0.960
9669	21	34.829		0.71	1	-6.87358e-05	-0.205822	 4036.36	 2.42424	 13.7	-2018.18	-2018.39	0.983
9670	21	35.307	i13831Gh		1								1.000
9671	21	35.307	i13821Gh		1								1.000
9672	21	36.307		0.71	1	-0.00176543	 1.85504	-508.459	 2.42424	 13.7	 254.229	 256.085	0.967
9673	21	37.307		0.71	1	-0.00380105	 2.63093	-786.530	 2.42424	 13.7	 393.263	 395.898	0.946
9674	21	38.307		0.71	1	-0.00610720	 3.90528	-1373.78	 2.42424	 13.7	 686.889	 690.800	0.939
9675	21	39.307		0.71	1	-0.00868401	 6.38277	-2979.91	 2.42424	 13.7	 1489.95	 1496.34	0.945
9676	21	40.307		0.71	1	-0.0115314	 13.2804	-10682.6	 2.42424	 13.7	 5341.27	 5354.56	0.963
9677	21	41.307		0.71	1	-0.0146490	 133.289	-905658.	 2.42424	 13.7	 452829.	 452962.	0.995
9678	21	41.429	i53564Gb		1								1.000
9679	21	41.429	i51049Gb		1								1.000
9680	21	41.429	i13793Gh		1								1.000
9681	21	41.429	i13810Gh		1								1.000
9682	21	41.524	i13804Gh	0.40	1	 0.444444	 1.33333	-542441.	 2.58586	  8.0	 271221.	 271222.	0.996
9683	21	42.524		1.08	1	 0.416511	-0.441677	 4188.18	 2.24126	 20.2	-2093.88	-2094.74	0.973
9684	21	43.524		1.06	1	 0.424704	 0.356588	 2124.19	 2.25295	 19.8	-1061.88	-1061.95	0.976
9685	21	44.335	i52132Gb	0.99	1	 0.444444	 1.00000	 1508.49	 2.28283	 18.8	-754.025	-753.470	1.000
9686	21	44.335	i00278Gh	0.99	1	 0.444444	 1.00000	 1508.49	 2.28283	 18.8	-754.025	-753.470	1.000
9687	21	45.335		0.99	1	 0.444406	 0.862728	 1616.78	 2.28283	 18.8	-808.168	-807.749	0.988
9688	21	45.760	i62607Gt	0.99	1	 0.444444	 1.00000	 1667.23	 2.28283	 18.8	-833.395	-832.839	1.000
9689	21	46.760		0.64	1	 0.419885	 0.558773	 2044.53	 2.45876	 12.5	-1022.05	-1021.92	0.974
9690	21	47.760		0.35	1	 0.436425	 1.36440	-784.700	 2.61358	  7.0	 392.568	 393.496	0.977
9691	21	47.900	i54744Gb	0.40	1	 0.444444	 1.33333	-1024.18	 2.58586	  8.0	 512.310	 513.199	0.980
9692	21	48.900		0.88	1	 0.391981	 0.391645	 891.603	 2.33640	 16.9	-445.606	-445.606	0.953
9693	21	49.900		0.98	1	 0.403057	 0.523210	 490.355	 2.28691	 18.6	-244.976	-244.856	0.941
9694	21	50.900		1.00	1	 0.411167	 0.705731	 333.190	 2.28072	 18.8	-166.389	-166.095	0.944
9695	21	51.900		0.98	1	 0.425689	 0.886706	 251.883	 2.28642	 18.6	-125.729	-125.268	0.961
9696	21	52.477	i13761Gh	0.97	1	 0.438605	 0.988089	 220.514	 2.29345	 18.4	-110.038	-109.488	0.978
9697	21	53.477		1.03	1	 0.402481	 1.00400	 193.693	 2.26383	 19.4	-96.6451	-96.0435	0.971
9698	21	54.477		1.07	1	 0.397626	 1.07584	 172.330	 2.24382	 20.1	-85.9661	-85.2878	0.992
9699	21	54.642	i61152Gt	1.08	1	 0.400000	 1.09091	 169.335	 2.24132	 20.2	-84.4677	-83.7768	0.998
9700	21	55.642		1.06	1	 0.398184	 1.05691	 160.965	 2.25282	 19.8	-80.2835	-79.6248	0.972
9701	21	56.079	i13759Gh	1.04	1	 0.403004	 1.05732	 157.666	 2.25984	 19.6	-78.6314	-77.9771	0.970
9702	21	57.079		1.01	1	 0.428685	 1.00567	 155.715	 2.27541	 19.0	-77.6434	-77.0664	0.983
9703	21	57.515	i28812Gh	0.99	1	 0.444444	 1.00000	 154.938	 2.28283	 18.8	-77.2468	-76.6912	0.998
9704	21	58.515		0.95	1	 0.469491	 0.939773	 157.540	 2.30345	 18.0	-78.5352	-78.0649	0.986
9705	21	58.952	i13774Gh	0.93	1	 0.500000	 0.923077	 159.020	 2.31469	 17.6	-79.2601	-78.8370	0.998
9706	21	58.952	i51827Gb	0.93	1	 0.500000	 0.923077	 159.020	 2.31469	 17.6	-79.2601	-78.8370	0.998
9707	21	59.952		0.93	1	 0.499964	 0.908888	 163.716	 2.31469	 17.6	-81.6082	-81.1992	0.986
9708	21	60.389	i39189Gh	0.93	1	 0.500000	 0.923077	 165.815	 2.31469	 17.6	-82.6575	-82.2345	0.998
9709	21	61.389		0.95	1	 0.442601	 0.689572	 187.251	 2.30516	 18.0	-93.4043	-93.1574	0.963
9710	21	62.389		0.96	1	 0.387475	 0.469797	 213.608	 2.30040	 18.1	-106.610	-106.528	0.939
9711	21	63.389		0.96	1	 0.331720	 0.273587	 247.525	 2.30006	 18.1	-123.597	-123.655	0.924
9712	21	64.389		0.95	1	 0.272145	 0.110744	 294.417	 2.30344	 18.0	-147.072	-147.234	0.920
9713	21	65.389		0.94	1	 0.206841	-0.0119567	 367.639	 2.30942	 17.8	-183.716	-183.935	0.925
9714	21	66.389		0.92	1	 0.136829	-0.0946852	 508.888	 2.31649	 17.6	-254.376	-254.607	0.940
9715	21	67.389		0.91	1	 0.0662809	-0.145991	 927.781	 2.32329	 17.3	-463.857	-464.069	0.965
9716	21	68.389		0.90	1	 0.000616015	-0.179321	 85673.7	 2.32899	 17.1	-42836.9	-42837.0	1.000
9717	21	68.399	i62643Gt		1								1.000
9718	21	69.399		0.56	1	-0.00188352	 6.08753	-12531.4	 2.50000	 11.0	 6265.68	 6271.77	0.970
9719	21	70.399		0.56	1	-0.000791076	 2.41602	-3130.64	 2.50000	 11.0	 1565.32	 1567.73	0.962
9720	21	71.330	i51136Gb	0.56	1	 2.71589e-18	 1.25000	-1457.13	 2.50000	 11.0	 728.567	 729.817	0.972
9721	21	72.330		0.64	1	-0.117669	 0.545117	 1947.00	 2.45861	 12.5	-973.560	-972.897	0.961
9722	21	73.330		0.70	1	-0.0492538	-0.758967	 5614.49	 2.42772	 13.6	-2807.27	-2807.98	0.972
9723	21	74.261	i21058Gh		1								1.000
9724	21	75.261		0.71	1	-8.15867e-05	 0.811654	 6027.63	 2.42424	 13.7	-3013.81	-3013.00	0.988
9725	21	75.694	i52269Gb		1								1.000
9726	21	76.694		0.88	1	 0.00159188	-1.46908	 1355.75	 2.33766	 16.8	-677.874	-679.344	0.963
9727	21	77.694		0.88	1	 0.00289281	-1.46908	 746.053	 2.33766	 16.8	-373.025	-374.497	0.933
9728	21	78.694		0.88	1	 0.00390176	-1.46908	 553.133	 2.33766	 16.8	-276.564	-278.037	0.910
9729	21	79.694		0.88	1	 0.00461793	-1.46908	 467.351	 2.33766	 16.8	-233.673	-235.147	0.894
9730	21	80.694		0.88	1	 0.00504074	-1.46908	 428.150	 2.33766	 16.8	-214.072	-215.546	0.885
9731	21	81.694		0.88	1	 0.00516986	-1.46908	 417.456	 2.33766	 16.8	-208.726	-210.200	0.882
9732	21	82.694		0.88	1	 0.00500519	-1.46908	 431.190	 2.33766	 16.8	-215.593	-217.067	0.885
9733	21	83.694		0.88	1	 0.00454686	-1.46908	 474.655	 2.33766	 16.8	-237.325	-238.799	0.896
9734	21	84.694		0.88	1	 0.00379524	-1.46908	 568.658	 2.33766	 16.8	-284.327	-285.800	0.913
9735	21	85.694		0.88	1	 0.00275091	-1.46908	 784.537	 2.33766	 16.8	-392.267	-393.739	0.937
9736	21	86.694		0.88	1	 0.00141471	-1.46908	 1525.53	 2.33766	 16.8	-762.765	-764.236	0.967
9737	21	87.573	i13825Gh		1								1.000
9738	21	87.573	i13822Gh		1								1.000
9739	21	88.573		0.83	1	 0.000613727	-1.47139	 3438.97	 2.36364	 15.9	-1719.49	-1720.96	0.969
9740	21	89.573		0.83	1	 0.000350208	-0.783468	 1718.02	 2.36364	 15.9	-859.008	-859.791	0.954
9741	21	90.573		0.83	1	-0.000171331	-0.0966418	 1144.67	 2.36364	 15.9	-572.335	-572.431	0.957
9742	21	91.573		0.83	1	-0.000332996	 0.588540	 858.225	 2.36364	 15.9	-429.113	-428.524	0.976
9743	21	92.175	i52412Gb	0.83	1	-1.90723e-19	 1.00000	 745.909	 2.36364	 15.9	-372.954	-371.954	0.996
9744	21	93.175		0.92	1	-0.0330732	 0.880225	 2148.86	 2.31823	 17.5	-1074.45	-1073.53	0.984
9745	21	93.644	i13873Gh		1								0.996
9746	21	94.644		0.71	1	 0.000262820	-1.33568	 6788.11	 2.42424	 13.7	-3394.05	-3395.39	0.970
9747	21	95.644		0.71	1	 0.000258546	-1.33568	 6900.32	 2.42424	 13.7	-3450.16	-3451.50	0.970
9748	21	96.612	i13868Gh		1								0.995
9749	21	96.612	i13834Gh		1								0.995
9750	21	97.612		0.56	1	-0.00361127	 1.27457	 0.530090	 2.49957	 11.0	-0.266851	 1.01133	0.958
9751	21	98.612		0.56	1	-0.00674157	 1.27755	 0.891523	 2.49949	 11.0	-0.449132	 0.835159	0.926
9752	21	99.612		0.56	1	-0.00937946	 1.28003	 1.01402	 2.49941	 11.1	-0.511700	 0.777711	0.900
9753	21	100.612		0.56	1	-0.0115152	 1.28201	 1.07661	 2.49933	 11.1	-0.544064	 0.749458	0.878
9754	21	101.612		0.56	1	-0.0131410	 1.28347	 1.11511	 2.49926	 11.1	-0.564123	 0.732487	0.862
9755	21	102.612		0.56	1	-0.0142508	 1.28441	 1.14143	 2.49918	 11.1	-0.577838	 0.720827	0.851
9756	21	103.612		0.56	1	-0.0148406	 1.28484	 1.16068	 2.49910	 11.1	-0.587762	 0.711917	0.846
9757	21	104.612		0.56	1	-0.0149082	 1.28474	 1.17543	 2.49902	 11.1	-0.595170	 0.704480	0.845
9758	21	105.612		0.56	1	-0.0144537	 1.28413	 1.18709	 2.49894	 11.1	-0.600770	 0.697811	0.849
9759	21	106.612		0.56	1	-0.0134788	 1.28300	 1.19650	 2.49886	 11.1	-0.604989	 0.691489	0.859
9760	21	107.612		0.56	1	-0.0119874	 1.28137	 1.20421	 2.49878	 11.1	-0.608099	 0.685254	0.874
9761	21	108.612		0.56	1	-0.00998523	 1.27923	 1.21058	 2.49870	 11.1	-0.610282	 0.678937	0.894
9762	21	109.612		0.56	1	-0.00747998	 1.27662	 1.21585	 2.49862	 11.1	-0.611667	 0.672428	0.919
9763	21	110.612		0.56	1	-0.00448098	 1.27352	 1.22022	 2.49855	 11.1	-0.612348	 0.665655	0.949
9764	21	111.431	i13862Gh	0.56	1	-0.00166470	 1.27065	 1.22320	 2.49848	 11.1	-0.612433	 0.659878	0.978
9765	21	112.431		0.54	1	 0.0172922	 1.29897	 1.19846	 2.51200	 10.6	-0.590584	 0.691089	0.944
9766	21	113.431		0.51	1	 0.0409284	 1.32564	 1.17361	 2.52629	 10.1	-0.566339	 0.718377	0.917
9767	21	114.431		0.48	1	 0.0693889	 1.34972	 1.14921	 2.54135	  9.6	-0.539912	 0.740416	0.896
9768	21	115.431		0.45	1	 0.102689	 1.37018	 1.12583	 2.55714	  9.0	-0.511571	 0.755923	0.881
9769	21	116.431		0.42	1	 0.140671	 1.38609	 1.10394	 2.57358	  8.4	-0.481633	 0.763791	0.872
9770	21	117.431		0.39	1	 0.182965	 1.39665	 1.08388	 2.59055	  7.8	-0.450458	 0.763228	0.869
9771	21	118.431		0.36	1	 0.228976	 1.40132	 1.06587	 2.60789	  7.2	-0.418448	 0.753891	0.873
